player_name,player_page
Richard Jefferson,https://www.spotrac.com/redirect/player/2594/
Mark Blount,https://www.spotrac.com/redirect/player/2546/
Jameer Nelson,https://www.spotrac.com/redirect/player/2642/
Matthew Dellavedova,https://www.spotrac.com/redirect/player/13478/
Jeremy Lin,https://www.spotrac.com/redirect/player/7115/
Stephen Jackson,https://www.spotrac.com/redirect/player/2320/
DeMar DeRozan,https://www.spotrac.com/redirect/player/6327/
Josh Hart,https://www.spotrac.com/redirect/player/23625/
David West,https://www.spotrac.com/redirect/player/2613/
Paul Pierce,https://www.spotrac.com/redirect/player/2217/
Charlie Villanueva,https://www.spotrac.com/redirect/player/2569/
Derrick Favors,https://www.spotrac.com/redirect/player/6884/
Marvin Williams,https://www.spotrac.com/redirect/player/2208/
Andres Nocioni,https://www.spotrac.com/redirect/player/2249/
Richard Hamilton,https://www.spotrac.com/redirect/player/2300/
Markelle Fultz,https://www.spotrac.com/redirect/player/23596/
Dwight Powell,https://www.spotrac.com/redirect/player/15397/
Cory Joseph,https://www.spotrac.com/redirect/player/8080/
Kelly Olynyk,https://www.spotrac.com/redirect/player/13326/
Kyle Anderson,https://www.spotrac.com/redirect/player/15382/
Derek Fisher,https://www.spotrac.com/redirect/player/2517/
Alex Caruso,https://www.spotrac.com/redirect/player/21076/
Shane Battier,https://www.spotrac.com/redirect/player/2389/
Hedo Turkoglu,https://www.spotrac.com/redirect/player/2644/
Etan Thomas,https://www.spotrac.com/redirect/player/2769/
Arron Afflalo,https://www.spotrac.com/redirect/player/2297/
Evan Mobley,https://www.spotrac.com/redirect/player/74110/
David West,https://www.spotrac.com/redirect/player/2613/
Patrick Ewing,https://www.spotrac.com/redirect/player/18447/
Marvin Bagley III,https://www.spotrac.com/redirect/player/26968/
Royce O'Neale,https://www.spotrac.com/redirect/player/24240/
Kevin Garnett,https://www.spotrac.com/redirect/player/2214/
Andrew Bogut,https://www.spotrac.com/redirect/player/2560/
Dan Gadzuric,https://www.spotrac.com/redirect/player/2561/
Tiago Splitter,https://www.spotrac.com/redirect/player/7119/
Daniel Theis,https://www.spotrac.com/redirect/player/23828/
Maxi Kleber,https://www.spotrac.com/redirect/player/24212/
LaMelo Ball,https://www.spotrac.com/redirect/player/70645/
R.J. Barrett,https://www.spotrac.com/redirect/player/31560/
Austin Rivers,https://www.spotrac.com/redirect/player/10818/
Al Harrington,https://www.spotrac.com/redirect/player/2319/
Jeff Green,https://www.spotrac.com/redirect/player/2720/
Dillon Brooks,https://www.spotrac.com/redirect/player/23646/
Dwane Casey,https://www.spotrac.com/redirect/player/15320/
Rick Carlisle,https://www.spotrac.com/redirect/player/11747/
Theo Ratliff,https://www.spotrac.com/redirect/player/2308/
Corey Maggette,https://www.spotrac.com/redirect/player/2478/
Travis Outlaw,https://www.spotrac.com/redirect/player/2680/
Jae Crowder,https://www.spotrac.com/redirect/player/10859/
Doc Rivers,https://www.spotrac.com/redirect/player/11743/
Stan Van Gundy,https://www.spotrac.com/redirect/player/15323/
Allan Houston,https://www.spotrac.com/redirect/player/18450/
Steven Adams,https://www.spotrac.com/redirect/player/13325/
Scott Brooks,https://www.spotrac.com/redirect/player/11745/
Jason Caffey,https://www.spotrac.com/redirect/player/47577/
De'Anthony Melton,https://www.spotrac.com/redirect/player/27012/
Brian Cardinal,https://www.spotrac.com/redirect/player/2530/
Spencer Dinwiddie,https://www.spotrac.com/redirect/player/15390/
Joe Smith,https://www.spotrac.com/redirect/player/2261/
Ben Wallace,https://www.spotrac.com/redirect/player/2266/
Ryan Anderson,https://www.spotrac.com/redirect/player/6133/
E'Twaun Moore,https://www.spotrac.com/redirect/player/8107/
Trevor Ariza,https://www.spotrac.com/redirect/player/2513/
Marcin Gortat,https://www.spotrac.com/redirect/player/2639/
Metta World Peace,https://www.spotrac.com/redirect/player/2687/
T.J. McConnell,https://www.spotrac.com/redirect/player/18252/
Lonzo Ball,https://www.spotrac.com/redirect/player/23597/
Al Harrington,https://www.spotrac.com/redirect/player/2319/
Dwight Powell,https://www.spotrac.com/redirect/player/15397/
Michael Jordan,https://www.spotrac.com/redirect/player/8739/
Scottie Barnes,https://www.spotrac.com/redirect/player/74111/
Leandro Barbosa,https://www.spotrac.com/redirect/player/2659/
T.J. Ford,https://www.spotrac.com/redirect/player/2736/
Taj Gibson,https://www.spotrac.com/redirect/player/6278/
Dante Exum,https://www.spotrac.com/redirect/player/15357/
Kosta Koufos,https://www.spotrac.com/redirect/player/6254/
Lamar Odom,https://www.spotrac.com/redirect/player/2523/
Rashard Lewis,https://www.spotrac.com/redirect/player/2641/
Wesley Matthews,https://www.spotrac.com/redirect/player/6489/
Luka Doncic,https://www.spotrac.com/redirect/player/26969/
Luc Longley,https://www.spotrac.com/redirect/player/47563/
DeSagana Diop,https://www.spotrac.com/redirect/player/2591/
Beno Udrih,https://www.spotrac.com/redirect/player/2697/
Marcus Camby,https://www.spotrac.com/redirect/player/6252/
De'Andre Hunter,https://www.spotrac.com/redirect/player/31561/
Patrick Williams,https://www.spotrac.com/redirect/player/70646/
Drew Gooden,https://www.spotrac.com/redirect/player/2242/
Trevor Ariza,https://www.spotrac.com/redirect/player/2513/
Rudy Gay,https://www.spotrac.com/redirect/player/2534/
Seth Curry,https://www.spotrac.com/redirect/player/13512/
Channing Frye,https://www.spotrac.com/redirect/player/2674/
Jeff Teague,https://www.spotrac.com/redirect/player/6272/
Avery Bradley,https://www.spotrac.com/redirect/player/6901/
Markieff Morris,https://www.spotrac.com/redirect/player/8064/
Jamal Mashburn,https://www.spotrac.com/redirect/player/11430/
Cristiano Felicio,https://www.spotrac.com/redirect/player/17990/
Tim Duncan,https://www.spotrac.com/redirect/player/2703/
P.J. Tucker,https://www.spotrac.com/redirect/player/11059/
Wilson Chandler,https://www.spotrac.com/redirect/player/2616/
Pau Gasol,https://www.spotrac.com/redirect/player/2518/
Antoine Walker,https://www.spotrac.com/redirect/player/11431/
Nick Collison,https://www.spotrac.com/redirect/player/2715/
Joel Przybilla,https://www.spotrac.com/redirect/player/2681/
Terrence Ross,https://www.spotrac.com/redirect/player/10816/
Mirza Teletovic,https://www.spotrac.com/redirect/player/10905/
Jeremy Lamb,https://www.spotrac.com/redirect/player/10820/
Grant Hill,https://www.spotrac.com/redirect/player/2662/
Peja Stojakovic,https://www.spotrac.com/redirect/player/2611/
Marcus Thornton,https://www.spotrac.com/redirect/player/6308/
Dwyane Wade,https://www.spotrac.com/redirect/player/2556/
Cedi Osman,https://www.spotrac.com/redirect/player/17859/
Talen Horton-Tucker,https://www.spotrac.com/redirect/player/31605/
Kyle Lowry,https://www.spotrac.com/redirect/player/2536/
Tim Duncan,https://www.spotrac.com/redirect/player/2703/
Luke Walton,https://www.spotrac.com/redirect/player/2527/
Udonis Haslem,https://www.spotrac.com/redirect/player/2549/
Nazr Mohammed,https://www.spotrac.com/redirect/player/2233/
Vladimir Radmanovic,https://www.spotrac.com/redirect/player/2524/
Jason Thompson,https://www.spotrac.com/redirect/player/6153/
Michael Jordan,https://www.spotrac.com/redirect/player/8739/
Jonas Valanciunas,https://www.spotrac.com/redirect/player/8055/
Jayson Tatum,https://www.spotrac.com/redirect/player/23598/
Alec Burks,https://www.spotrac.com/redirect/player/8063/
Reggie Bullock,https://www.spotrac.com/redirect/player/13338/
Andre Iguodala,https://www.spotrac.com/redirect/player/2652/
Jared Dudley,https://www.spotrac.com/redirect/player/2228/
Anderson Varejao,https://www.spotrac.com/redirect/player/2265/
Amir Johnson,https://www.spotrac.com/redirect/player/2304/
Jeff Foster,https://www.spotrac.com/redirect/player/2407/
Al Jefferson,https://www.spotrac.com/redirect/player/2579/
Channing Frye,https://www.spotrac.com/redirect/player/2674/
Goran Dragic,https://www.spotrac.com/redirect/player/6146/
Al-Farouq Aminu,https://www.spotrac.com/redirect/player/6890/
Andre Roberson,https://www.spotrac.com/redirect/player/13339/
Kelly Oubre Jr.,https://www.spotrac.com/redirect/player/17843/
Jerome James,https://www.spotrac.com/redirect/player/2620/
Will Barton,https://www.spotrac.com/redirect/player/10865/
Antonio Daniels,https://www.spotrac.com/redirect/player/2761/
Danny Green,https://www.spotrac.com/redirect/player/6277/
Tomas Satoransky,https://www.spotrac.com/redirect/player/10857/
Jalen Suggs,https://www.spotrac.com/redirect/player/74112/
Cory Joseph,https://www.spotrac.com/redirect/player/8080/
Josh Howard,https://www.spotrac.com/redirect/player/2273/
Juwan Howard,https://www.spotrac.com/redirect/player/2274/
Greg Buckner,https://www.spotrac.com/redirect/player/2574/
Marquis Daniels,https://www.spotrac.com/redirect/player/2403/
Jaren Jackson Jr.,https://www.spotrac.com/redirect/player/26970/
Derrick Favors,https://www.spotrac.com/redirect/player/6884/
Jae Crowder,https://www.spotrac.com/redirect/player/10859/
Al-Farouq Aminu,https://www.spotrac.com/redirect/player/6890/
Clifford Robinson,https://www.spotrac.com/redirect/player/13913/
Darius Garland,https://www.spotrac.com/redirect/player/31562/
Isaac Okoro,https://www.spotrac.com/redirect/player/70647/
Mike Miller,https://www.spotrac.com/redirect/player/2539/
Earl Watson,https://www.spotrac.com/redirect/player/2727/
Jose Calderon,https://www.spotrac.com/redirect/player/2734/
D.J. Augustin,https://www.spotrac.com/redirect/player/6088/
Rick Carlisle,https://www.spotrac.com/redirect/player/11747/
Jason Kidd,https://www.spotrac.com/redirect/player/2276/
George Hill,https://www.spotrac.com/redirect/player/6154/
Steve Nash,https://www.spotrac.com/redirect/player/2665/
Delon Wright,https://www.spotrac.com/redirect/player/17848/
Tayshaun Prince,https://www.spotrac.com/redirect/player/2307/
Boris Diaw,https://www.spotrac.com/redirect/player/6089/
Taj Gibson,https://www.spotrac.com/redirect/player/6278/
Toni Kukoc,https://www.spotrac.com/redirect/player/47562/
Steve Nash,https://www.spotrac.com/redirect/player/2665/
Monte Morris,https://www.spotrac.com/redirect/player/23652/
Stephen Jackson,https://www.spotrac.com/redirect/player/2320/
J.J. Redick,https://www.spotrac.com/redirect/player/2643/
Kevin Martin,https://www.spotrac.com/redirect/player/2692/
Nerlens Noel,https://www.spotrac.com/redirect/player/13319/
Lance Thomas,https://www.spotrac.com/redirect/player/8713/
Rajon Rondo,https://www.spotrac.com/redirect/player/2222/
Jerami Grant,https://www.spotrac.com/redirect/player/15391/
Chauncey Billups,https://www.spotrac.com/redirect/player/2298/
Josh Giddey,https://www.spotrac.com/redirect/player/74113/
Josh Jackson,https://www.spotrac.com/redirect/player/23599/
Isaiah Thomas,https://www.spotrac.com/redirect/player/8111/
Dario Saric,https://www.spotrac.com/redirect/player/15364/
Brent Barry,https://www.spotrac.com/redirect/player/2700/
Jerryd Bayless,https://www.spotrac.com/redirect/player/6150/
Bogdan Bogdanovic,https://www.spotrac.com/redirect/player/15379/
Ben Simmons,https://www.spotrac.com/redirect/player/20206/
Trae Young,https://www.spotrac.com/redirect/player/26971/
J.J. Redick,https://www.spotrac.com/redirect/player/2643/
Tyus Jones,https://www.spotrac.com/redirect/player/17852/
Jarrett Culver,https://www.spotrac.com/redirect/player/31563/
Onyeka Okongwu,https://www.spotrac.com/redirect/player/70648/
Paul Millsap,https://www.spotrac.com/redirect/player/2754/
Jakob Poeltl,https://www.spotrac.com/redirect/player/20214/
Rafer Alston,https://www.spotrac.com/redirect/player/2388/
Carl Landry,https://www.spotrac.com/redirect/player/2396/
Andrew Nicholson,https://www.spotrac.com/redirect/player/10844/
Justise Winslow,https://www.spotrac.com/redirect/player/17838/
Trenton Hassell,https://www.spotrac.com/redirect/player/2593/
Karl-Anthony Towns,https://www.spotrac.com/redirect/player/17829/
Glen Davis,https://www.spotrac.com/redirect/player/2213/
Michael Jordan,https://www.spotrac.com/redirect/player/8739/
John Salmons,https://www.spotrac.com/redirect/player/2695/
Rodney Stuckey,https://www.spotrac.com/redirect/player/2310/
Jason Kidd,https://www.spotrac.com/redirect/player/2276/
Nazr Mohammed,https://www.spotrac.com/redirect/player/2233/
Taurean Prince,https://www.spotrac.com/redirect/player/20217/
Jameer Nelson,https://www.spotrac.com/redirect/player/2642/
Jarrett Jack,https://www.spotrac.com/redirect/player/2675/
Omer Asik,https://www.spotrac.com/redirect/player/7110/
Jeremy Lin,https://www.spotrac.com/redirect/player/7115/
Jason Kidd,https://www.spotrac.com/redirect/player/2276/
Monta Ellis,https://www.spotrac.com/redirect/player/2318/
James Posey,https://www.spotrac.com/redirect/player/2219/
Dirk Nowitzki,https://www.spotrac.com/redirect/player/2279/
Dirk Nowitzki,https://www.spotrac.com/redirect/player/2279/
Arron Afflalo,https://www.spotrac.com/redirect/player/2297/
Louis Williams,https://www.spotrac.com/redirect/player/2657/
C.J. Miles,https://www.spotrac.com/redirect/player/2753/
Brendan Haywood,https://www.spotrac.com/redirect/player/2762/
Steve Kerr,https://www.spotrac.com/redirect/player/15321/
Derek Fisher (Coach),https://www.spotrac.com/redirect/player/15322/
Magic Johnson,https://www.spotrac.com/redirect/player/16235/
Speedy Claxton,https://www.spotrac.com/redirect/player/2197/
Matt Harpring,https://www.spotrac.com/redirect/player/2749/
Trevor Ariza,https://www.spotrac.com/redirect/player/2513/
Thomas Bryant,https://www.spotrac.com/redirect/player/23643/
Luke Walton,https://www.spotrac.com/redirect/player/29031/
Avery Bradley,https://www.spotrac.com/redirect/player/6901/
Kwame Brown,https://www.spotrac.com/redirect/player/2529/
Jonathan Kuminga,https://www.spotrac.com/redirect/player/74114/
Andrew Wiggins,https://www.spotrac.com/redirect/player/15353/
Andrew Bynum,https://www.spotrac.com/redirect/player/2515/
Mason Plumlee,https://www.spotrac.com/redirect/player/13335/
Kelly Oubre Jr.,https://www.spotrac.com/redirect/player/17843/
De'Aaron Fox,https://www.spotrac.com/redirect/player/23600/
Toni Kukoc,https://www.spotrac.com/redirect/player/47562/
Kurt Thomas,https://www.spotrac.com/redirect/player/2712/
Jared Jeffries,https://www.spotrac.com/redirect/player/2621/
Coby White,https://www.spotrac.com/redirect/player/31564/
Killian Hayes,https://www.spotrac.com/redirect/player/70649/
Mohamed Bamba,https://www.spotrac.com/redirect/player/26972/
John Wall,https://www.spotrac.com/redirect/player/6882/
Al Harrington,https://www.spotrac.com/redirect/player/2319/
Jermaine O'Neal,https://www.spotrac.com/redirect/player/2413/
Billy Donovan,https://www.spotrac.com/redirect/player/50164/
Jason Richardson,https://www.spotrac.com/redirect/player/2236/
Juwan Howard,https://www.spotrac.com/redirect/player/2274/
Eduardo Najera,https://www.spotrac.com/redirect/player/2294/
Amir Johnson,https://www.spotrac.com/redirect/player/2304/
Zach Randolph,https://www.spotrac.com/redirect/player/2626/
Louis Williams,https://www.spotrac.com/redirect/player/2657/
Kris Humphries,https://www.spotrac.com/redirect/player/2739/
Jason Kapono,https://www.spotrac.com/redirect/player/2740/
Kyle Korver,https://www.spotrac.com/redirect/player/2752/
Caron Butler,https://www.spotrac.com/redirect/player/2760/
O.J. Mayo,https://www.spotrac.com/redirect/player/6124/
Brandon Jennings,https://www.spotrac.com/redirect/player/6299/
Garrett Temple,https://www.spotrac.com/redirect/player/6492/
Brandon Ingram,https://www.spotrac.com/redirect/player/20207/
Raja Bell,https://www.spotrac.com/redirect/player/2660/
Shaun Livingston,https://www.spotrac.com/redirect/player/2477/
Jason Collins,https://www.spotrac.com/redirect/player/6253/
Kyle Lowry,https://www.spotrac.com/redirect/player/2536/
Corey Brewer,https://www.spotrac.com/redirect/player/2573/
Matt Carroll,https://www.spotrac.com/redirect/player/2226/
Mike James,https://www.spotrac.com/redirect/player/2607/
Andray Blatche,https://www.spotrac.com/redirect/player/2759/
Blake Griffin,https://www.spotrac.com/redirect/player/6501/
Drew Gooden,https://www.spotrac.com/redirect/player/2242/
Francisco Garcia,https://www.spotrac.com/redirect/player/2689/
Kyrie Irving,https://www.spotrac.com/redirect/player/8051/
Anthony Davis,https://www.spotrac.com/redirect/player/10809/
Sam Cassell,https://www.spotrac.com/redirect/player/73004/
Patrick Beverley,https://www.spotrac.com/redirect/player/6297/
D'Angelo Russell,https://www.spotrac.com/redirect/player/17830/
J.J. Redick,https://www.spotrac.com/redirect/player/2643/
Reggie Evans,https://www.spotrac.com/redirect/player/2649/
Darrell Arthur,https://www.spotrac.com/redirect/player/6121/
